match_id,event_id,period,time,team_id,team_name,player_id,player_name,event_type,sub_event_type,tags,start_x,start_y,end_x,end_y
2057988,260663260,1H,2868.06,14855,Korea Republic,14911,손흥민,Duel,Ground attacking duel,"['Free space left', 'Anticipation', 'Won', 'Accurate']",83.2,23.120000000000005,81.12,23.8
2057988,260663262,1H,2869.025,14855,Korea Republic,14911,손흥민,Shot,Shot,"['Right foot', 'Opportunity', 'Position: Out low left', 'Not accurate']",81.12,23.8,104.0,34.0
2057988,260662996,1H,2881.168,3148,Germany,14712,M. 노이어,Free kick,Goal kick,[],0.0,34.0,23.92,22.44
2057988,260662997,1H,2881.599,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Not accurate'],23.92,22.44,,
2057988,260663292,2H,1.153,14855,Korea Republic,14911,손흥민,Pass,Simple pass,['Accurate'],52.0,34.0,39.52000000000001,33.32
2057988,260663293,2H,2.635,14855,Korea Republic,138633,장현수,Pass,Simple pass,['Accurate'],39.52000000000001,33.32,34.31999999999999,53.720000000000006
2057988,260663294,2H,6.134,14855,Korea Republic,107413,홍철,Pass,Simple pass,['Accurate'],34.31999999999999,53.720000000000006,24.960000000000008,41.48
2057988,260663295,2H,10.286,14855,Korea Republic,95200,김영권,Pass,Simple pass,['Accurate'],24.960000000000008,41.48,32.24000000000001,44.2
2057988,260663298,2H,11.568,14855,Korea Republic,95490,정우영,Others on the ball,Touch,[],32.24000000000001,44.2,41.6,51.68000000000001
2057988,260663299,2H,14.749,14855,Korea Republic,95490,정우영,Pass,Simple pass,['Accurate'],41.6,51.68000000000001,70.72,48.28
2057988,260663303,2H,16.205,14855,Korea Republic,15781,구자철,Others on the ball,Touch,[],70.72,48.28,94.64,60.52
2057988,260663312,2H,20.51,14855,Korea Republic,15781,구자철,Pass,Cross,"['Left foot', 'High', 'Accurate']",94.64,60.52,96.72,51.68000000000001
2057988,260663316,2H,21.99,14855,Korea Republic,51625,문선민,Pass,Head pass,['Accurate'],96.72,51.68000000000001,92.56,36.04
2057988,260663319,2H,22.683,14855,Korea Republic,14911,손흥민,Duel,Ground loose ball duel,"['Lost', 'Not accurate']",92.56,36.04,91.52,25.16
2057988,260663012,2H,22.953,3148,Germany,14795,M. 훔멜스,Duel,Ground loose ball duel,"['Won', 'Accurate']",11.44,31.96,12.48,42.84
2057988,260663013,2H,25.39,3148,Germany,18669,J. 헥터,Others on the ball,Clearance,['Accurate'],12.48,42.84,30.16,17.68
2057988,260663323,2H,26.046,14855,Korea Republic,107413,홍철,Duel,Ground loose ball duel,"['Lost', 'Not accurate']",74.88,44.88,73.84,50.32
2057988,260663014,2H,26.551,3148,Germany,134387,L. 고레츠카,Pass,Head pass,['Accurate'],30.16,17.68,31.200000000000003,22.44
2057988,260663017,2H,28.027,3148,Germany,3319,M. 외질,Others on the ball,Touch,[],31.200000000000003,22.44,29.12,23.12
2057988,260663018,2H,28.716,3148,Germany,3319,M. 외질,Duel,Ground loose ball duel,"['Won', 'Accurate']",29.12,23.12,28.08,21.76
2057988,260663325,2H,29.036,14855,Korea Republic,95490,정우영,Duel,Ground defending duel,"['Won', 'Accurate']",75.92,46.24,74.88,41.48
2057988,260663328,2H,31.111,14855,Korea Republic,95490,정우영,Shot,Shot,"['Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",74.88,41.48,104.0,34.0
2057988,260663020,2H,32.702,3148,Germany,14712,M. 노이어,Save attempt,Save attempt,"['Position: Goal low center', 'Accurate']",0.0,34.0,32.24,57.120000000000005
2057988,260663021,2H,45.745,3148,Germany,14723,T. 크로스,Others on the ball,Touch,[],32.24,57.120000000000005,45.760000000000005,58.48
2057988,260663022,2H,48.097,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],45.760000000000005,58.48,60.32,63.92
2057988,260663024,2H,48.902,3148,Germany,15024,M. 로이스,Others on the ball,Touch,[],60.32,63.92,42.64,63.92
2057988,260663025,2H,51.912,3148,Germany,15024,M. 로이스,Pass,Simple pass,['Accurate'],42.64,63.92,34.32,38.080000000000005
2057988,260663027,2H,58.891,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],34.32,38.080000000000005,42.64,19.72
2057988,260663029,2H,61.186,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],42.64,19.72,69.68,8.16
2057988,260663031,2H,62.636,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Not accurate'],69.68,8.16,95.68,10.2
2057988,260663338,2H,65.301,14855,Korea Republic,107413,홍철,Others on the ball,Clearance,"['Interception', 'Not accurate']",8.319999999999993,57.8,41.6,68.0
2057988,260663035,2H,73.084,3148,Germany,134383,N. 슐레,Free kick,Throw in,['Accurate'],37.44,0.0,27.04,23.12
2057988,260663037,2H,76.296,3148,Germany,14712,M. 노이어,Pass,Simple pass,['Accurate'],27.04,23.12,31.200000000000003,17.68
2057988,260663038,2H,79.454,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],31.200000000000003,17.68,38.48,15.64
2057988,260663040,2H,81.435,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],38.48,15.64,34.32,30.6
2057988,260663041,2H,85.517,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],34.32,30.6,50.96,14.28
2057988,260663042,2H,88.268,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],50.96,14.28,65.52,6.800000000000001
2057988,260663043,2H,89.959,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],65.52,6.800000000000001,60.32,20.4
2057988,260663045,2H,91.633,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],60.32,20.4,56.16,21.76
2057988,260663047,2H,93.289,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],56.16,21.76,36.4,34.68
2057988,260663048,2H,98.189,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],36.4,34.68,54.08,37.400000000000006
2057988,260663050,2H,101.409,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],54.08,37.400000000000006,55.120000000000005,42.16
2057988,260663051,2H,104.338,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],55.120000000000005,42.16,56.16,35.36
2057988,260663052,2H,105.779,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],56.16,35.36,65.52,17.68
2057988,260663054,2H,111.073,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],65.52,17.68,71.76,35.36
2057988,260663056,2H,112.994,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],71.76,35.36,65.52,47.6
2057988,260663057,2H,114.838,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],65.52,47.6,72.8,39.440000000000005
2057988,260663058,2H,117.447,3148,Germany,15024,M. 로이스,Pass,Simple pass,['Accurate'],72.8,39.440000000000005,92.56,18.360000000000003
2057988,260663059,2H,119.807,3148,Germany,224593,J. 키미히,Pass,Cross,"['Key pass', 'Right foot', 'High', 'Accurate']",92.56,18.360000000000003,95.68,32.64
2057988,260663063,2H,120.847,3148,Germany,134387,L. 고레츠카,Shot,Shot,"['Head/body', 'Opportunity', 'Position: Goal center left', 'Accurate']",95.68,32.64,104.0,34.0
2057988,260663349,2H,120.991,14855,Korea Republic,256043,조현우,Save attempt,Reflexes,"['Position: Goal center left', 'Accurate']",0.0,34.0,7.280000000000001,17.68
2057988,260663352,2H,125.259,14855,Korea Republic,138633,장현수,Pass,Simple pass,['Accurate'],7.280000000000001,17.68,42.64,9.520000000000003
2057988,260839878,2H,128.961,14855,Korea Republic,299121,이재성,Pass,Smart pass,"['Through', 'Not accurate']",42.64,9.520000000000003,76.96000000000001,4.079999999999998
2057988,260663068,2H,133.216,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],27.04,63.92,11.44,49.64
2057988,260663069,2H,135.478,3148,Germany,14712,M. 노이어,Duel,Ground attacking duel,"['Take on right', 'Won', 'Accurate']",11.44,49.64,27.04,59.16
2057988,260663359,2H,135.568,14855,Korea Republic,14911,손흥민,Duel,Ground defending duel,"['Take on left', 'Lost', 'Not accurate']",92.56,18.36,76.96000000000001,8.840000000000003
2057988,260663071,2H,137.173,3148,Germany,14712,M. 노이어,Pass,Simple pass,['Accurate'],27.04,59.16,24.96,66.64
2057988,260663073,2H,139.456,3148,Germany,14795,M. 훔멜스,Others on the ball,Touch,[],24.96,66.64,37.44,63.24
2057988,260663074,2H,146.582,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Not accurate'],37.44,63.24,61.36,59.84
2057988,260663363,2H,147.278,14855,Korea Republic,107424,윤영선,Pass,Simple pass,['Accurate'],42.64,8.159999999999997,44.72,2.719999999999999
2057988,260663364,2H,149.515,14855,Korea Republic,107529,이용,Pass,Simple pass,['Accurate'],44.72,2.719999999999999,46.8,7.480000000000004
2057988,260663372,2H,150.251,14855,Korea Republic,299121,이재성,Duel,Ground attacking duel,"['Take on right', 'Won', 'Accurate']",46.8,7.480000000000004,62.400000000000006,5.439999999999998
2057988,260663077,2H,150.683,3148,Germany,14723,T. 크로스,Duel,Ground defending duel,"['Take on left', 'Lost', 'Not accurate']",57.2,60.52,41.6,62.56
2057988,260663375,2H,152.862,14855,Korea Republic,299121,이재성,Pass,Simple pass,['Accurate'],62.400000000000006,5.439999999999998,82.16,21.760000000000005
2057988,260663393,2H,156.184,14855,Korea Republic,14911,손흥민,Pass,Simple pass,['Accurate'],82.16,21.760000000000005,85.28,38.760000000000005
2057988,260663396,2H,158.97,14855,Korea Republic,51625,문선민,Duel,Ground attacking duel,"['Free space right', 'Won', 'Accurate']",85.28,38.760000000000005,84.24000000000001,40.120000000000005
2057988,260663080,2H,160.879,3148,Germany,14795,M. 훔멜스,Duel,Ground defending duel,"['Free space left', 'Sliding tackle', 'Lost', 'Not accurate']",18.72,29.24,19.76,27.880000000000003
2057988,260663398,2H,160.895,14855,Korea Republic,51625,문선민,Duel,Ground attacking duel,"['Lost', 'Not accurate']",84.24000000000001,40.120000000000005,76.96000000000001,27.880000000000003
2057988,260663399,2H,162.161,14855,Korea Republic,51625,문선민,Duel,Ground defending duel,"['Take on right', 'Lost', 'Not accurate']",76.96000000000001,27.880000000000003,73.84,25.840000000000003
2057988,260663082,2H,162.635,3148,Germany,14723,T. 크로스,Duel,Ground attacking duel,"['Take on left', 'Won', 'Accurate']",27.04,40.120000000000005,30.16,42.16
2057988,260663401,2H,165.659,14855,Korea Republic,51625,문선민,Foul,Foul,['Yellow card'],73.84,25.840000000000003,,
2057988,260663088,2H,192.901,3148,Germany,14723,T. 크로스,Free kick,Free kick,['Accurate'],28.08,56.440000000000005,40.56,48.96
2057988,260663089,2H,195.092,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],40.56,48.96,47.84,46.24
2057988,260663090,2H,195.987,3148,Germany,3319,M. 외질,Pass,Simple pass,['Not accurate'],47.84,46.24,58.24,50.32
2057988,260663404,2H,196.892,14855,Korea Republic,95490,정우영,Others on the ball,Touch,['Interception'],45.760000000000005,17.68,52.0,0.0
2057988,260663094,2H,204.241,3148,Germany,18669,J. 헥터,Free kick,Throw in,['Accurate'],48.88,68.0,36.4,59.16
2057988,260663096,2H,204.987,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],36.4,59.16,65.52,53.720000000000006
2057988,260663098,2H,208.903,3148,Germany,3319,M. 외질,Pass,Smart pass,"['Through', 'Not accurate']",65.52,53.720000000000006,91.52,47.6
2057988,260663411,2H,210.72,14855,Korea Republic,107424,윤영선,Others on the ball,Touch,['Interception'],12.480000000000004,20.40000000000001,14.560000000000002,19.040000000000006
2057988,260663102,2H,212.117,3148,Germany,173214,T. 베르너,Duel,Ground attacking duel,"['Free space left', 'Won', 'Accurate']",89.44,48.96,89.44,59.84
2057988,260663413,2H,212.394,14855,Korea Republic,107424,윤영선,Duel,Ground defending duel,"['Free space right', 'Lost', 'Not accurate']",14.560000000000002,19.040000000000006,14.560000000000002,8.159999999999997
2057988,260663103,2H,213.825,3148,Germany,173214,T. 베르너,Pass,Simple pass,['Accurate'],89.44,59.84,82.16,62.56
2057988,260663104,2H,215.316,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],82.16,62.56,75.92,63.24
2057988,260663105,2H,217.451,3148,Germany,173214,T. 베르너,Pass,Simple pass,['Accurate'],75.92,63.24,63.440000000000005,58.48
2057988,260663106,2H,219.587,3148,Germany,14723,T. 크로스,Others on the ball,Touch,[],63.440000000000005,58.48,72.8,37.400000000000006
2057988,260663107,2H,223.81,3148,Germany,14723,T. 크로스,Shot,Shot,"['Right foot', 'Opportunity', 'Position: Out low left', 'Not accurate']",72.8,37.400000000000006,104.0,34.0
2057988,260663419,2H,246.461,14855,Korea Republic,256043,조현우,Free kick,Goal kick,[],0.0,34.0,73.84,4.079999999999998
2057988,260663109,2H,251.522,3148,Germany,14795,M. 훔멜스,Duel,Ground attacking duel,"['Take on left', 'Won', 'Accurate']",30.16,63.92,32.24,64.60000000000001
2057988,260663421,2H,252.829,14855,Korea Republic,299121,이재성,Duel,Ground defending duel,"['Take on right', 'Lost', 'Not accurate']",73.84,4.079999999999998,71.76,3.4000000000000057
2057988,260663111,2H,253.337,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],32.24,64.60000000000001,36.4,58.48
2057988,260663112,2H,254.682,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],36.4,58.48,27.04,57.8
2057988,260663114,2H,257.847,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],27.04,57.8,29.12,28.56
2057988,260663116,2H,262.623,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],29.12,28.56,34.32,12.24
2057988,260663117,2H,264.908,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],34.32,12.24,27.04,25.16
2057988,260663118,2H,269.545,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],27.04,25.16,32.24,14.96
2057988,260663119,2H,271.66,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],32.24,14.96,22.880000000000003,29.92
2057988,260663120,2H,273.621,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],22.880000000000003,29.92,12.48,35.36
2057988,260663122,2H,275.352,3148,Germany,14712,M. 노이어,Pass,Simple pass,['Accurate'],12.48,35.36,28.08,64.60000000000001
2057988,260663123,2H,278.691,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],28.08,64.60000000000001,41.6,64.60000000000001
2057988,260663124,2H,279.979,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Not accurate'],41.6,64.60000000000001,44.72,66.64
2057988,260663434,2H,280.249,14855,Korea Republic,107529,이용,Others on the ball,Touch,['Interception'],59.28,1.3599999999999994,42.64,0.0
2057988,260663126,2H,284.592,3148,Germany,15024,M. 로이스,Free kick,Throw in,['Accurate'],62.400000000000006,68.0,59.28,60.52
2057988,260663128,2H,287.014,3148,Germany,18669,J. 헥터,Duel,Ground attacking duel,"['Take on left', 'Won', 'Accurate']",59.28,60.52,65.52,52.36000000000001
2057988,260663438,2H,287.197,14855,Korea Republic,299121,이재성,Duel,Ground defending duel,"['Take on right', 'Sliding tackle', 'Lost', 'Not accurate']",44.72,7.480000000000004,38.48,15.64
2057988,260663129,2H,291.373,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],65.52,52.36000000000001,72.8,64.60000000000001
2057988,260663130,2H,293.743,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],72.8,64.60000000000001,79.04,65.96000000000001
2057988,260663131,2H,295.316,3148,Germany,15024,M. 로이스,Pass,Simple pass,['Accurate'],79.04,65.96000000000001,75.92,59.84
2057988,260663132,2H,296.629,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],75.92,59.84,76.96000000000001,66.64
2057988,260663133,2H,297.917,3148,Germany,15024,M. 로이스,Pass,Simple pass,['Not accurate'],76.96000000000001,66.64,74.88,51.68000000000001
2057988,260663445,2H,298.445,14855,Korea Republic,15781,구자철,Others on the ball,Touch,['Interception'],29.120000000000005,16.32,35.36,30.6
2057988,260663135,2H,303.888,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],68.64,37.400000000000006,82.16,8.84
2057988,260663136,2H,306.487,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],82.16,8.84,88.4,6.800000000000001
2057988,260663137,2H,309.95,3148,Germany,173214,T. 베르너,Pass,Simple pass,['Accurate'],88.4,6.800000000000001,72.8,25.840000000000003
2057988,260663138,2H,314.02,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],72.8,25.840000000000003,69.68,38.080000000000005
2057988,260663139,2H,317.072,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],69.68,38.080000000000005,72.8,25.16
2057988,260663140,2H,319.448,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],72.8,25.16,67.60000000000001,30.6
2057988,260663141,2H,321.059,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],67.60000000000001,30.6,71.76,44.88
2057988,260663142,2H,322.756,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],71.76,44.88,89.44,64.60000000000001
2057988,260663143,2H,326.81,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],89.44,64.60000000000001,90.48,55.760000000000005
2057988,260663144,2H,327.942,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],90.48,55.760000000000005,93.6,49.64
2057988,260663147,2H,329.229,3148,Germany,15024,M. 로이스,Pass,Simple pass,['Accurate'],93.6,49.64,101.92,53.040000000000006
2057988,260663149,2H,331.368,3148,Germany,3319,M. 외질,Pass,Cross,"['Key pass', 'Left foot', 'Accurate']",101.92,53.040000000000006,92.56,35.36
2057988,260663159,2H,332.534,3148,Germany,173214,T. 베르너,Shot,Shot,"['Right foot', 'Opportunity', 'Position: Out center left', 'Not accurate']",92.56,35.36,104.0,34.0
2057988,260663455,2H,356.665,14855,Korea Republic,256043,조현우,Free kick,Goal kick,[],0.0,34.0,24.960000000000008,39.440000000000005
2057988,260663460,2H,358.572,14855,Korea Republic,138633,장현수,Others on the ball,Touch,[],24.960000000000008,39.440000000000005,43.68,44.2
2057988,260663458,2H,361.231,14855,Korea Republic,138633,장현수,Pass,Simple pass,['Accurate'],43.68,44.2,58.24,46.92
2057988,260663462,2H,362.463,14855,Korea Republic,51625,문선민,Pass,Simple pass,['Accurate'],58.24,46.92,60.32,61.2
2057988,260663465,2H,365.809,14855,Korea Republic,107413,홍철,Pass,High pass,"['Key pass', 'Through', 'Accurate']",60.32,61.2,94.64,40.8
2057988,260663466,2H,368.062,14855,Korea Republic,14911,손흥민,Duel,Ground attacking duel,"['Take on left', 'Neutral', 'Accurate']",94.64,40.8,94.64,40.8
2057988,260663172,2H,368.401,3148,Germany,14712,M. 노이어,Duel,Ground defending duel,"['Take on right', 'Neutral', 'Accurate']",9.36,27.200000000000003,0.0,34.0
2057988,260663177,2H,381.552,3148,Germany,14712,M. 노이어,Free kick,Goal kick,[],0.0,34.0,29.12,46.92
2057988,260663179,2H,383.943,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],29.12,46.92,33.28,23.8
2057988,260663182,2H,386.8,3148,Germany,134383,N. 슐레,Others on the ball,Touch,[],33.28,23.8,49.92,18.360000000000003
2057988,260663183,2H,389.353,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],49.92,18.360000000000003,58.24,13.6
2057988,260663184,2H,390.888,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],58.24,13.6,50.96,32.64
2057988,260663185,2H,395.324,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],50.96,32.64,55.120000000000005,46.24
2057988,260663186,2H,396.759,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],55.120000000000005,46.24,65.52,65.96000000000001
2057988,260663187,2H,400.766,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],65.52,65.96000000000001,47.84,43.52
2057988,260663188,2H,403.015,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],47.84,43.52,62.400000000000006,20.4
2057988,260663189,2H,406.562,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],62.400000000000006,20.4,72.8,4.760000000000001
2057988,260663190,2H,410.418,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],72.8,4.760000000000001,57.2,18.360000000000003
2057988,260663191,2H,413.804,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],57.2,18.360000000000003,64.48,46.92
2057988,260663192,2H,417.053,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],64.48,46.92,70.72,62.56
2057988,260663193,2H,419.42,3148,Germany,15024,M. 로이스,Pass,Simple pass,['Accurate'],70.72,62.56,60.32,42.84
2057988,260663194,2H,422.221,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],60.32,42.84,65.52,22.44
2057988,260663195,2H,425.527,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],65.52,22.44,92.56,6.12
2057988,260663197,2H,428.366,3148,Germany,224593,J. 키미히,Pass,Cross,"['Right foot', 'Not accurate']",92.56,6.12,98.8,25.16
2057988,260663472,2H,429.332,14855,Korea Republic,95200,김영권,Others on the ball,Clearance,"['Interception', 'Not accurate']",5.200000000000003,42.84,0.0,52.36000000000001
2057988,260663201,2H,454.891,3148,Germany,14723,T. 크로스,Free kick,Corner,"['High', 'Not accurate']",104.0,0.0,96.72,34.68
2057988,260663476,2H,456.699,14855,Korea Republic,299121,이재성,Others on the ball,Clearance,"['Interception', 'Accurate']",7.280000000000001,33.32,4.159999999999997,46.92
2057988,260663482,2H,460.131,14855,Korea Republic,107413,홍철,Pass,High pass,['Not accurate'],4.159999999999997,46.92,66.56,57.8
2057988,260663203,2H,463.629,3148,Germany,224593,J. 키미히,Pass,Head pass,['Accurate'],37.44,10.2,55.120000000000005,39.440000000000005
2057988,260663204,2H,470.156,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],55.120000000000005,39.440000000000005,70.72,63.24
2057988,260663206,2H,474.017,3148,Germany,15024,M. 로이스,Pass,Simple pass,['Accurate'],70.72,63.24,65.52,55.080000000000005
2057988,260663207,2H,476.162,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],65.52,55.080000000000005,64.48,46.92
2057988,260663209,2H,478.587,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],64.48,46.92,74.88,60.52
2057988,260663210,2H,482.973,3148,Germany,15024,M. 로이스,Pass,Simple pass,['Accurate'],74.88,60.52,67.60000000000001,47.6
2057988,260663211,2H,484.646,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],67.60000000000001,47.6,74.88,30.6
2057988,260663212,2H,485.93,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],74.88,30.6,82.16,29.92
2057988,260663490,2H,486.276,14855,Korea Republic,138633,장현수,Duel,Ground defending duel,"['Free space right', 'Lost', 'Not accurate']",21.840000000000003,38.080000000000005,21.840000000000003,38.080000000000005
2057988,260663491,2H,487.307,14855,Korea Republic,95490,정우영,Duel,Ground defending duel,"['Free space left', 'Lost', 'Not accurate']",21.840000000000003,38.080000000000005,21.840000000000003,38.080000000000005
2057988,260663213,2H,487.599,3148,Germany,15024,M. 로이스,Duel,Ground attacking duel,"['Free space right', 'Won', 'Accurate']",82.16,29.92,84.24000000000001,24.48
2057988,260663214,2H,488.429,3148,Germany,15024,M. 로이스,Pass,Simple pass,['Accurate'],84.24000000000001,24.48,91.52,23.12
2057988,260663493,2H,489.644,14855,Korea Republic,107413,홍철,Duel,Ground defending duel,"['Free space right', 'Lost', 'Not accurate']",12.480000000000004,44.88,13.519999999999996,43.52
2057988,260663215,2H,489.957,3148,Germany,224593,J. 키미히,Duel,Ground attacking duel,"['Free space left', 'Won', 'Accurate']",91.52,23.12,90.48,24.48
2057988,260663216,2H,490.913,3148,Germany,224593,J. 키미히,Shot,Shot,"['Left foot', 'Blocked', 'Not accurate']",90.48,24.48,92.56,25.84
2057988,260663495,2H,491.087,14855,Korea Republic,95200,김영권,Others on the ball,Touch,['Interception'],11.439999999999998,42.16,28.08,39.44
2057988,260663217,2H,492.017,3148,Germany,3318,S. 케디라,Shot,Shot,"['Right foot', 'Blocked', 'Not accurate']",75.92,28.56,86.32,27.2
2057988,260663503,2H,493.23,14855,Korea Republic,138633,장현수,Pass,Head pass,"['Interception', 'Accurate']",17.680000000000007,40.8,8.319999999999993,18.36
2057988,260663505,2H,495.748,14855,Korea Republic,256043,조현우,Others on the ball,Touch,[],8.319999999999993,18.36,11.439999999999998,27.880000000000003
2057988,260663509,2H,505.189,14855,Korea Republic,256043,조현우,Pass,Hand pass,['Accurate'],11.439999999999998,27.880000000000003,23.92,56.440000000000005
2057988,260663511,2H,509.635,14855,Korea Republic,95200,김영권,Pass,Simple pass,['Accurate'],23.92,56.440000000000005,36.400000000000006,42.16
2057988,260663513,2H,511.662,14855,Korea Republic,138633,장현수,Pass,Simple pass,['Accurate'],36.400000000000006,42.16,40.56,59.84
2057988,260663515,2H,513.391,14855,Korea Republic,107413,홍철,Pass,Simple pass,['Accurate'],40.56,59.84,45.760000000000005,45.56
2057988,260663516,2H,515.234,14855,Korea Republic,15781,구자철,Pass,Simple pass,['Accurate'],45.760000000000005,45.56,38.48,51.00000000000001
2057988,260663519,2H,517.395,14855,Korea Republic,95490,정우영,Pass,Simple pass,['Accurate'],38.48,51.00000000000001,31.200000000000003,57.8
2057988,260663521,2H,518.879,14855,Korea Republic,107413,홍철,Pass,High pass,['Accurate'],31.200000000000003,57.8,60.32,48.28
2057988,260663523,2H,521.301,14855,Korea Republic,14911,손흥민,Pass,Simple pass,['Accurate'],60.32,48.28,47.84,34.0
2057988,260663524,2H,522.777,14855,Korea Republic,95490,정우영,Pass,Simple pass,['Accurate'],47.84,34.0,68.64,15.64
2057988,260663527,2H,524.609,14855,Korea Republic,299121,이재성,Others on the ball,Touch,[],68.64,15.64,79.04,13.6
2057988,260663529,2H,526.922,14855,Korea Republic,299121,이재성,Pass,Simple pass,['Accurate'],79.04,13.6,93.6,14.96
2057988,260663537,2H,529.154,14855,Korea Republic,107529,이용,Pass,Simple pass,['Not accurate'],93.6,14.96,92.56,21.08
2057988,260663230,2H,531.719,3148,Germany,3318,S. 케디라,Others on the ball,Clearance,"['Interception', 'Not accurate']",11.44,46.92,35.36,44.88
2057988,260663539,2H,536.902,14855,Korea Republic,95490,정우영,Pass,Simple pass,['Accurate'],68.64,23.120000000000005,76.96000000000001,5.439999999999998
2057988,260663540,2H,540.22,14855,Korea Republic,107529,이용,Pass,Cross,"['Right foot', 'High', 'Accurate']",76.96000000000001,5.439999999999998,94.64,29.24
2057988,260663543,2H,541.831,14855,Korea Republic,15781,구자철,Duel,Ground attacking duel,"['Anticipation', 'Lost', 'Not accurate']",94.64,29.24,96.72,29.92
2057988,260663233,2H,543.129,3148,Germany,14795,M. 훔멜스,Pass,Launch,"['Interception', 'Not accurate']",7.28,38.080000000000005,37.44,68.0
2057988,260663237,2H,552.668,3148,Germany,173214,T. 베르너,Free kick,Throw in,['Accurate'],41.6,68.0,35.36,63.92
2057988,260663235,2H,554.306,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],35.36,63.92,45.760000000000005,34.0
2057988,260663239,2H,558.925,3148,Germany,3319,M. 외질,Others on the ball,Acceleration,['Accurate'],45.760000000000005,34.0,66.56,21.76
2057988,260663241,2H,560.732,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],66.56,21.76,71.76,16.32
